qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_1305,0,genomicbackground,1,riboswitch,0.9878465533256531,1305_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_100_off_85_percentage_73_position_16-100 genomicbackground,1305,2,1305_2
query_1306,1,riboswitch,1,riboswitch,0.9958063364028931,1306_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_100_off_90_percentage_78_position_11-100 riboswitch,1306,2,1306_2
query_1307,1,riboswitch,1,riboswitch,0.9744932055473328,1307_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_100_off_95_percentage_82_position_6-100 riboswitch,1307,2,1307_2
query_1308,1,riboswitch,1,riboswitch,0.9934584498405457,1308_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_100_off_100_percentage_86_position_1-100 riboswitch,1308,2,1308_2
query_1309,0,genomicbackground,0,genomicbackground,0.0003016845148522407,1309_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_0_percentage_4_position_101-105 genomicbackground,1309,2,1309_2
query_1310,0,genomicbackground,0,genomicbackground,0.0003291078610345721,1310_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_5_percentage_9_position_96-105 genomicbackground,1310,2,1310_2
query_1311,0,genomicbackground,0,genomicbackground,0.00036312444717623293,1311_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_10_percentage_13_position_91-105 genomicbackground,1311,2,1311_2
query_1312,0,genomicbackground,0,genomicbackground,0.0003787637979257852,1312_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_15_percentage_17_position_86-105 genomicbackground,1312,2,1312_2
query_1313,0,genomicbackground,0,genomicbackground,0.00042691791895776987,1313_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_20_percentage_22_position_81-105 genomicbackground,1313,2,1313_2
query_1314,0,genomicbackground,0,genomicbackground,0.00041999926907010376,1314_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_25_percentage_26_position_76-105 genomicbackground,1314,2,1314_2
query_1315,0,genomicbackground,0,genomicbackground,0.00043490491225384176,1315_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_30_percentage_30_position_71-105 genomicbackground,1315,2,1315_2
query_1316,0,genomicbackground,0,genomicbackground,0.0005413800827227533,1316_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_35_percentage_34_position_66-105 genomicbackground,1316,2,1316_2
query_1317,0,genomicbackground,0,genomicbackground,0.0004839877365157008,1317_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_40_percentage_39_position_61-105 genomicbackground,1317,2,1317_2
query_1318,0,genomicbackground,0,genomicbackground,0.0005915419897064567,1318_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_45_percentage_43_position_56-105 genomicbackground,1318,2,1318_2
query_1319,0,genomicbackground,0,genomicbackground,0.0008308676769956946,1319_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_50_percentage_47_position_51-105 genomicbackground,1319,2,1319_2
query_1320,0,genomicbackground,0,genomicbackground,0.027626674622297287,1320_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_55_percentage_52_position_46-105 genomicbackground,1320,2,1320_2
query_1321,0,genomicbackground,0,genomicbackground,0.03937867283821106,1321_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_60_percentage_56_position_41-105 genomicbackground,1321,2,1321_2
query_1322,0,genomicbackground,1,riboswitch,0.8640634417533875,1322_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_65_percentage_60_position_36-105 genomicbackground,1322,2,1322_2
query_1323,0,genomicbackground,1,riboswitch,0.9412331581115723,1323_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_70_percentage_65_position_31-105 genomicbackground,1323,2,1323_2
query_1324,0,genomicbackground,1,riboswitch,0.9706266522407532,1324_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_75_percentage_69_position_26-105 genomicbackground,1324,2,1324_2
query_1325,0,genomicbackground,1,riboswitch,0.9820317029953003,1325_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_80_percentage_73_position_21-105 genomicbackground,1325,2,1325_2
query_1326,1,riboswitch,1,riboswitch,0.9947863817214966,1326_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_85_percentage_78_position_16-105 riboswitch,1326,2,1326_2
query_1327,1,riboswitch,1,riboswitch,0.9614511132240295,1327_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_90_percentage_82_position_11-105 riboswitch,1327,2,1327_2
query_1328,1,riboswitch,1,riboswitch,0.9926902651786804,1328_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_105_off_95_percentage_86_position_6-105 riboswitch,1328,2,1328_2
query_1329,0,genomicbackground,0,genomicbackground,0.0003035818808712065,1329_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_0_percentage_9_position_101-110 genomicbackground,1329,2,1329_2
query_1330,0,genomicbackground,0,genomicbackground,0.0003493452968541533,1330_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_5_percentage_13_position_96-110 genomicbackground,1330,2,1330_2
query_1331,0,genomicbackground,0,genomicbackground,0.0003722421242855489,1331_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_10_percentage_17_position_91-110 genomicbackground,1331,2,1331_2
query_1332,0,genomicbackground,0,genomicbackground,0.0004264705057721585,1332_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_15_percentage_22_position_86-110 genomicbackground,1332,2,1332_2
query_1333,0,genomicbackground,0,genomicbackground,0.00045356180635280907,1333_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_20_percentage_26_position_81-110 genomicbackground,1333,2,1333_2
query_1334,0,genomicbackground,0,genomicbackground,0.0004407897649798542,1334_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_25_percentage_30_position_76-110 genomicbackground,1334,2,1334_2
query_1335,0,genomicbackground,0,genomicbackground,0.0005755334859713912,1335_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_30_percentage_34_position_71-110 genomicbackground,1335,2,1335_2
query_1336,0,genomicbackground,0,genomicbackground,0.0005849119042977691,1336_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_35_percentage_39_position_66-110 genomicbackground,1336,2,1336_2
query_1337,0,genomicbackground,0,genomicbackground,0.0005187693750485778,1337_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_40_percentage_43_position_61-110 genomicbackground,1337,2,1337_2
query_1338,0,genomicbackground,0,genomicbackground,0.0007919032359495759,1338_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_45_percentage_47_position_56-110 genomicbackground,1338,2,1338_2
query_1339,0,genomicbackground,0,genomicbackground,0.0006883784662932158,1339_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_50_percentage_52_position_51-110 genomicbackground,1339,2,1339_2
query_1340,0,genomicbackground,0,genomicbackground,0.0006325056892819703,1340_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_55_percentage_56_position_46-110 genomicbackground,1340,2,1340_2
query_1341,0,genomicbackground,0,genomicbackground,0.21119335293769836,1341_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_60_percentage_60_position_41-110 genomicbackground,1341,2,1341_2
query_1342,0,genomicbackground,1,riboswitch,0.8572386503219604,1342_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_65_percentage_65_position_36-110 genomicbackground,1342,2,1342_2
query_1343,0,genomicbackground,1,riboswitch,0.9616267681121826,1343_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_70_percentage_69_position_31-110 genomicbackground,1343,2,1343_2
query_1344,0,genomicbackground,1,riboswitch,0.948341429233551,1344_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_75_percentage_73_position_26-110 genomicbackground,1344,2,1344_2
query_1345,1,riboswitch,1,riboswitch,0.9916157126426697,1345_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_80_percentage_78_position_21-110 riboswitch,1345,2,1345_2
query_1346,1,riboswitch,1,riboswitch,0.9112993478775024,1346_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_85_percentage_82_position_16-110 riboswitch,1346,2,1346_2
query_1347,1,riboswitch,1,riboswitch,0.9924005270004272,1347_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_110_off_90_percentage_86_position_11-110 riboswitch,1347,2,1347_2
query_1348,0,genomicbackground,0,genomicbackground,0.00033029232872650027,1348_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_0_percentage_13_position_101-115 genomicbackground,1348,2,1348_2
query_1349,0,genomicbackground,0,genomicbackground,0.0003587303508538753,1349_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_5_percentage_17_position_96-115 genomicbackground,1349,2,1349_2
query_1350,0,genomicbackground,0,genomicbackground,0.0004227705067023635,1350_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_10_percentage_22_position_91-115 genomicbackground,1350,2,1350_2
query_1351,0,genomicbackground,0,genomicbackground,0.00045269340625964105,1351_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_15_percentage_26_position_86-115 genomicbackground,1351,2,1351_2
query_1352,0,genomicbackground,0,genomicbackground,0.00046576373279094696,1352_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_20_percentage_30_position_81-115 genomicbackground,1352,2,1352_2
query_1353,0,genomicbackground,0,genomicbackground,0.0004494968452490866,1353_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_25_percentage_34_position_76-115 genomicbackground,1353,2,1353_2
query_1354,0,genomicbackground,0,genomicbackground,0.0006088858935981989,1354_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_30_percentage_39_position_71-115 genomicbackground,1354,2,1354_2
query_1355,0,genomicbackground,0,genomicbackground,0.0006138110184110701,1355_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_35_percentage_43_position_66-115 genomicbackground,1355,2,1355_2
query_1356,0,genomicbackground,0,genomicbackground,0.0006544408388435841,1356_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_40_percentage_47_position_61-115 genomicbackground,1356,2,1356_2
query_1357,0,genomicbackground,0,genomicbackground,0.0006736934883520007,1357_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_45_percentage_52_position_56-115 genomicbackground,1357,2,1357_2
query_1358,0,genomicbackground,0,genomicbackground,0.0009434554376639426,1358_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_50_percentage_56_position_51-115 genomicbackground,1358,2,1358_2
query_1359,0,genomicbackground,0,genomicbackground,0.0007865923107601702,1359_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_55_percentage_60_position_46-115 genomicbackground,1359,2,1359_2
query_1360,0,genomicbackground,0,genomicbackground,0.24409647285938263,1360_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_60_percentage_65_position_41-115 genomicbackground,1360,2,1360_2
query_1361,0,genomicbackground,1,riboswitch,0.9042164087295532,1361_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_65_percentage_69_position_36-115 genomicbackground,1361,2,1361_2
query_1362,0,genomicbackground,1,riboswitch,0.9320966601371765,1362_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_70_percentage_73_position_31-115 genomicbackground,1362,2,1362_2
query_1363,1,riboswitch,1,riboswitch,0.967645525932312,1363_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_75_percentage_78_position_26-115 riboswitch,1363,2,1363_2
query_1364,1,riboswitch,1,riboswitch,0.7270244359970093,1364_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_80_percentage_82_position_21-115 riboswitch,1364,2,1364_2
query_1365,1,riboswitch,1,riboswitch,0.9763047695159912,1365_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_115_off_85_percentage_86_position_16-115 riboswitch,1365,2,1365_2
query_1366,0,genomicbackground,0,genomicbackground,0.00034771941136568785,1366_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_0_percentage_17_position_101-120 genomicbackground,1366,2,1366_2
query_1367,0,genomicbackground,0,genomicbackground,0.000415513088228181,1367_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_5_percentage_22_position_96-120 genomicbackground,1367,2,1367_2
query_1368,0,genomicbackground,0,genomicbackground,0.0004490540304686874,1368_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_10_percentage_26_position_91-120 genomicbackground,1368,2,1368_2
query_1369,0,genomicbackground,0,genomicbackground,0.0004623308777809143,1369_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_15_percentage_30_position_86-120 genomicbackground,1369,2,1369_2
query_1370,0,genomicbackground,0,genomicbackground,0.0004686221363954246,1370_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_20_percentage_34_position_81-120 genomicbackground,1370,2,1370_2
query_1371,0,genomicbackground,0,genomicbackground,0.0004640797560568899,1371_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_25_percentage_39_position_76-120 genomicbackground,1371,2,1371_2
query_1372,0,genomicbackground,0,genomicbackground,0.0004946246044710279,1372_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_30_percentage_43_position_71-120 genomicbackground,1372,2,1372_2
query_1373,0,genomicbackground,0,genomicbackground,0.0007554455660283566,1373_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_35_percentage_47_position_66-120 genomicbackground,1373,2,1373_2
query_1374,0,genomicbackground,0,genomicbackground,0.000588727998547256,1374_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_40_percentage_52_position_61-120 genomicbackground,1374,2,1374_2
query_1375,0,genomicbackground,0,genomicbackground,0.0008029533200897276,1375_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_45_percentage_56_position_56-120 genomicbackground,1375,2,1375_2
query_1376,0,genomicbackground,0,genomicbackground,0.000900199927855283,1376_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_50_percentage_60_position_51-120 genomicbackground,1376,2,1376_2
query_1377,0,genomicbackground,0,genomicbackground,0.0007710855570621789,1377_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_55_percentage_65_position_46-120 genomicbackground,1377,2,1377_2
query_1378,0,genomicbackground,0,genomicbackground,0.33010977506637573,1378_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_60_percentage_69_position_41-120 genomicbackground,1378,2,1378_2
query_1379,0,genomicbackground,1,riboswitch,0.8462104201316833,1379_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_65_percentage_73_position_36-120 genomicbackground,1379,2,1379_2
query_1380,1,riboswitch,1,riboswitch,0.9476106762886047,1380_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_70_percentage_78_position_31-120 riboswitch,1380,2,1380_2
query_1381,1,riboswitch,0,genomicbackground,0.2201545238494873,1381_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_75_percentage_82_position_26-120 riboswitch,1381,2,1381_2
query_1382,1,riboswitch,1,riboswitch,0.9695556163787842,1382_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_120_off_80_percentage_86_position_21-120 riboswitch,1382,2,1382_2
query_1383,0,genomicbackground,0,genomicbackground,0.0004221373819746077,1383_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_0_percentage_22_position_101-125 genomicbackground,1383,2,1383_2
query_1384,0,genomicbackground,0,genomicbackground,0.0005029106396250427,1384_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_5_percentage_26_position_96-125 genomicbackground,1384,2,1384_2
query_1385,0,genomicbackground,0,genomicbackground,0.0004620463587343693,1385_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_10_percentage_30_position_91-125 genomicbackground,1385,2,1385_2
query_1386,0,genomicbackground,0,genomicbackground,0.000659086334053427,1386_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_15_percentage_34_position_86-125 genomicbackground,1386,2,1386_2
query_1387,0,genomicbackground,0,genomicbackground,0.000478486210340634,1387_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_20_percentage_39_position_81-125 genomicbackground,1387,2,1387_2
query_1388,0,genomicbackground,0,genomicbackground,0.00047640581033192575,1388_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_25_percentage_43_position_76-125 genomicbackground,1388,2,1388_2
query_1389,0,genomicbackground,0,genomicbackground,0.0006197367911227047,1389_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_30_percentage_47_position_71-125 genomicbackground,1389,2,1389_2
query_1390,0,genomicbackground,0,genomicbackground,0.0006735390052199364,1390_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_35_percentage_52_position_66-125 genomicbackground,1390,2,1390_2
query_1391,0,genomicbackground,0,genomicbackground,0.0006117822485975921,1391_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_40_percentage_56_position_61-125 genomicbackground,1391,2,1391_2
query_1392,0,genomicbackground,0,genomicbackground,0.0008438231889158487,1392_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_45_percentage_60_position_56-125 genomicbackground,1392,2,1392_2
query_1393,0,genomicbackground,0,genomicbackground,0.0008560017449781299,1393_2_RF01056_2_NC_000913.3_4467215-4467731_ext_100-300_int_125_off_50_percentage_65_position_51-125 genomicbackground,1393,2,1393_2
